No.,Time,Source,Destination,Protocol,Length,Info
5589,1591.318068,192.168.100.119,34.198.99.58,TLSv1.2,147,Application Data
5590,1591.318317,192.168.100.119,34.198.99.58,TLSv1.2,152,Application Data
5591,1591.422762,34.198.99.58,192.168.100.119,TCP,66,443  >  58749 [ACK] Seq=3590 Ack=1193 Win=29184 Len=0 TSval=477776933 TSecr=753135979
5592,1591.422766,34.198.99.58,192.168.100.119,TCP,66,443  >  58749 [ACK] Seq=3590 Ack=1279 Win=29184 Len=0 TSval=477776933 TSecr=753135979
5593,1591.424258,34.198.99.58,192.168.100.119,TLSv1.2,301,Application Data
5594,1591.424263,34.198.99.58,192.168.100.119,TLSv1.2,301,Application Data
5595,1591.435751,54.85.133.68,192.168.100.119,TLSv1.2,110,Application Data
5596,1591.720591,34.198.99.58,192.168.100.119,TCP,301,"[TCP Retransmission] 443  >  58749 [PSH, ACK] Seq=3825 Ack=1279 Win=29184 Len=235 TSval=477777008 TSecr=753135979"
5597,1591.734831,192.168.100.119,34.198.99.58,TCP,66,58749  >  443 [ACK] Seq=1279 Ack=3825 Win=130816 Len=0 TSval=753136396 TSecr=477776933
5598,1591.73533,192.168.100.119,54.85.133.68,TLSv1.2,147,Application Data
5599,1591.735829,192.168.100.119,34.198.99.58,TCP,66,58749  >  443 [ACK] Seq=1279 Ack=4060 Win=130816 Len=0 TSval=753136397 TSecr=477776934
5600,1591.73608,192.168.100.119,34.198.99.58,TCP,78,[TCP Dup ACK 5599#1] 58749  >  443 [ACK] Seq=1279 Ack=4060 Win=131072 Len=0 TSval=753136398 TSecr=477777008 SLE=3825 SRE=4060
5601,1591.858261,54.85.133.68,192.168.100.119,TLSv1.2,115,Application Data
5602,1591.868505,192.168.100.119,54.85.133.68,TCP,66,53944  >  443 [ACK] Seq=1397 Ack=3616 Win=131008 Len=0 TSval=752864041 TSecr=368698342
5603,1592.059648,54.85.133.68,192.168.100.119,TLSv1.2,225,Application Data
5604,1592.062394,192.168.100.119,54.85.133.68,TCP,66,53944  >  443 [ACK] Seq=1397 Ack=3775 Win=130880 Len=0 TSval=752864234 TSecr=368698392
5605,1592.199318,192.168.100.118,104.155.18.91,TCP,60,[TCP Keep-Alive] 37460  >  443 [ACK] Seq=1666 Ack=1789 Win=32120 Len=0
5606,1592.217307,104.155.18.91,192.168.100.118,TCP,60,[TCP Keep-Alive ACK] 443  >  37460 [ACK] Seq=1789 Ack=1667 Win=34304 Len=0
5607,1592.578607,192.168.100.119,34.198.99.58,TLSv1.2,151,Application Data
5608,1592.683544,34.198.99.58,192.168.100.119,TLSv1.2,301,Application Data
5609,1592.778988,192.168.100.119,34.198.99.58,TCP,66,58749  >  443 [ACK] Seq=1364 Ack=4295 Win=130816 Len=0 TSval=753137438 TSecr=477777248
5610,1593.168266,192.168.100.119,54.85.133.68,TLSv1.2,118,Application Data
5611,1593.180262,192.168.100.119,34.198.99.58,TLSv1.2,151,Application Data
5612,1593.285452,34.198.99.58,192.168.100.119,TLSv1.2,301,Application Data
5613,1593.290946,54.85.133.68,192.168.100.119,TLSv1.2,107,Application Data
5614,1593.319679,192.168.100.119,54.85.133.68,TLSv1.2,117,Application Data
5615,1593.323178,192.168.100.119,34.198.99.58,TCP,66,58749  >  443 [ACK] Seq=1449 Ack=4530 Win=130816 Len=0 TSval=753137982 TSecr=477777399
5616,1593.442861,54.85.133.68,192.168.100.119,TLSv1.2,106,Application Data
5617,1593.443108,54.85.133.68,192.168.100.119,TLSv1.2,109,Application Data
5618,1593.447356,192.168.100.119,54.85.133.68,TCP,66,53944  >  443 [ACK] Seq=1500 Ack=3856 Win=131008 Len=0 TSval=752865614 TSecr=368698738
5619,1593.447856,192.168.100.119,54.85.133.68,TCP,66,53944  >  443 [ACK] Seq=1500 Ack=3899 Win=130944 Len=0 TSval=752865614 TSecr=368698738
5620,1593.860623,54.85.133.68,192.168.100.119,TLSv1.2,112,Application Data
5621,1593.863369,192.168.100.119,54.85.133.68,TCP,66,53944  >  443 [ACK] Seq=1500 Ack=3945 Win=131008 Len=0 TSval=752866029 TSecr=368698843
5622,1595.200862,192.168.100.119,107.21.25.13,TLSv1.2,125,Application Data
5623,1595.201359,192.168.100.119,107.21.25.13,TLSv1.2,126,Application Data
5624,1595.202609,192.168.100.119,107.21.25.13,TLSv1.2,1341,Application Data
5625,1595.202858,192.168.100.119,107.21.25.13,TLSv1.2,760,Application Data
5626,1595.284064,Ubiquiti_43:93:d5,Apple_65:c4:4d,ARP,60,Who has 192.168.100.119? Tell 192.168.100.1
5627,1595.312048,107.21.25.13,192.168.100.119,TCP,66,443  >  58748 [ACK] Seq=3763 Ack=4074 Win=36864 Len=0 TSval=449463004 TSecr=753139846
5628,1595.312296,107.21.25.13,192.168.100.119,TCP,66,443  >  58748 [ACK] Seq=3763 Ack=4134 Win=36864 Len=0 TSval=449463004 TSecr=753139846
5629,1595.314544,107.21.25.13,192.168.100.119,TCP,66,443  >  58748 [ACK] Seq=3763 Ack=5409 Win=39424 Len=0 TSval=449463004 TSecr=753139846
5630,1595.314794,107.21.25.13,192.168.100.119,TCP,66,443  >  58748 [ACK] Seq=3763 Ack=6103 Win=41984 Len=0 TSval=449463004 TSecr=753139846
5631,1595.316044,107.21.25.13,192.168.100.119,TLSv1.2,226,Application Data
5632,1595.316793,107.21.25.13,192.168.100.119,TLSv1.2,226,Application Data
5633,1595.422983,Apple_65:c4:4d,Ubiquiti_43:93:d5,ARP,60,192.168.100.119 is at 9c:f4:8e:65:c4:4d
5634,1595.425732,192.168.100.119,107.21.25.13,TCP,66,58748  >  443 [ACK] Seq=6103 Ack=3923 Win=130816 Len=0 TSval=753140082 TSecr=449463005
5635,1595.425981,192.168.100.119,107.21.25.13,TCP,66,58748  >  443 [ACK] Seq=6103 Ack=4083 Win=130688 Len=0 TSval=753140082 TSecr=449463005
5636,1595.761546,192.168.100.119,54.85.133.68,TLSv1.2,146,Application Data
5637,1595.785779,192.168.100.119,34.198.99.58,TLSv1.2,164,Application Data
5638,1595.786276,192.168.100.119,34.198.99.58,TLSv1.2,148,Application Data
5639,1595.787025,192.168.100.119,107.21.25.13,TLSv1.2,125,Application Data
5640,1595.787275,192.168.100.119,107.21.25.13,TLSv1.2,126,Application Data
5641,1595.788026,192.168.100.119,107.21.25.13,TLSv1.2,760,Application Data
5642,1595.788776,192.168.100.119,107.21.25.13,TLSv1.2,1343,Application Data
5643,1595.889968,34.198.99.58,192.168.100.119,TCP,66,443  >  58749 [ACK] Seq=4530 Ack=1629 Win=29184 Len=0 TSval=477778050 TSecr=753140426
5644,1595.890717,34.198.99.58,192.168.100.119,TLSv1.2,301,Application Data
5645,1595.891466,34.198.99.58,192.168.100.119,TLSv1.2,301,Application Data
5646,1595.892716,192.168.100.119,34.198.99.58,TCP,66,58749  >  443 [ACK] Seq=1629 Ack=4765 Win=130816 Len=0 TSval=753140547 TSecr=477778050
5647,1595.893214,192.168.100.119,34.198.99.58,TCP,66,58749  >  443 [ACK] Seq=1629 Ack=5000 Win=130816 Len=0 TSval=753140547 TSecr=477778050
5648,1595.898463,107.21.25.13,192.168.100.119,TCP,66,443  >  58748 [ACK] Seq=4083 Ack=6222 Win=41984 Len=0 TSval=449463150 TSecr=753140426
5649,1595.900211,107.21.25.13,192.168.100.119,TCP,66,443  >  58748 [ACK] Seq=4083 Ack=8193 Win=46848 Len=0 TSval=449463151 TSecr=753140426
5650,1595.90146,107.21.25.13,192.168.100.119,TLSv1.2,226,Application Data
5651,1595.902709,107.21.25.13,192.168.100.119,TLSv1.2,226,Application Data
5652,1595.903209,54.85.133.68,192.168.100.119,TLSv1.2,104,Application Data
5653,1595.906206,192.168.100.119,107.21.25.13,TCP,66,58748  >  443 [ACK] Seq=8193 Ack=4243 Win=130816 Len=0 TSval=753140557 TSecr=449463151
5654,1595.906707,192.168.100.119,107.21.25.13,TCP,66,58748  >  443 [ACK] Seq=8193 Ack=4403 Win=130816 Len=0 TSval=753140557 TSecr=449463151
5655,1595.906957,192.168.100.119,54.85.133.68,TLSv1.2,106,Application Data
5656,1596.029645,54.85.133.68,192.168.100.119,TLSv1.2,102,Application Data
5657,1596.032639,192.168.100.119,54.85.133.68,TCP,66,53944  >  443 [ACK] Seq=1620 Ack=4019 Win=131008 Len=0 TSval=752868189 TSecr=368699385
5658,1596.872159,192.168.100.119,54.148.237.63,TLSv1.2,119,Application Data
5659,1596.873658,192.168.100.119,54.148.237.63,TCP,1514,58734  >  443 [ACK] Seq=33192 Ack=6537 Win=131072 Len=1448 TSval=753141649 TSecr=3306609902 [TCP PDU reassembled in 5661]
5660,1596.875407,192.168.100.119,54.148.237.63,TCP,666,"58734  >  443 [PSH, ACK] Seq=34640 Ack=6537 Win=131072 Len=600 TSval=753141649 TSecr=3306609902 [TCP PDU reassembled in 5661]"
5661,1596.875907,192.168.100.119,54.148.237.63,TLSv1.2,137,Application Data
5662,1597.073049,54.148.237.63,192.168.100.119,TCP,66,443  >  58734 [ACK] Seq=6537 Ack=33192 Win=108032 Len=0 TSval=3306617705 TSecr=753141649
5663,1597.075042,54.148.237.63,192.168.100.119,TCP,66,443  >  58734 [ACK] Seq=6537 Ack=34640 Win=108032 Len=0 TSval=3306617706 TSecr=753141649
5664,1597.077042,54.148.237.63,192.168.100.119,TCP,66,443  >  58734 [ACK] Seq=6537 Ack=35240 Win=108032 Len=0 TSval=3306617706 TSecr=753141649
5665,1597.090785,54.148.237.63,192.168.100.119,TCP,66,443  >  58734 [ACK] Seq=6537 Ack=35311 Win=108032 Len=0 TSval=3306617710 TSecr=753141649
5666,1597.101029,192.168.100.119,104.199.64.16,TCP,185,"53540  >  4070 [PSH, ACK] Seq=40503 Ack=33169 Win=131072 Len=119 TSval=752869251 TSecr=229892102"
5667,1597.119518,104.199.64.16,192.168.100.119,TCP,109,"4070  >  53540 [PSH, ACK] Seq=33169 Ack=40622 Win=172032 Len=43 TSval=229907329 TSecr=752869251"
5668,1597.137008,192.168.100.119,104.199.64.16,TCP,66,53540  >  4070 [ACK] Seq=40622 Ack=33212 Win=131008 Len=0 TSval=752869276 TSecr=229907329
5669,1597.155751,54.148.237.63,192.168.100.119,TLSv1.2,279,Application Data
5670,1597.155756,54.148.237.63,192.168.100.119,TLSv1.2,104,Application Data
5671,1597.160995,192.168.100.119,54.148.237.63,TCP,66,58734  >  443 [ACK] Seq=35311 Ack=6750 Win=130816 Len=0 TSval=753141966 TSecr=3306617726
5672,1597.161243,192.168.100.119,54.148.237.63,TCP,66,58734  >  443 [ACK] Seq=35311 Ack=6788 Win=130816 Len=0 TSval=753141966 TSecr=3306617726
5673,1597.223961,Ubiquiti_43:93:d5,PhilipsLight_75:b3:82,ARP,60,Who has 192.168.100.118? Tell 192.168.100.1
5674,1597.224208,PhilipsLight_75:b3:82,Ubiquiti_43:93:d5,ARP,60,192.168.100.118 is at 00:17:88:75:b3:82
5675,1597.968535,192.168.100.119,35.186.224.53,TLSv1.2,97,Encrypted Alert
5676,1597.970034,192.168.100.119,35.186.224.53,TCP,66,"58738  >  443 [FIN, ACK] Seq=1806 Ack=184104 Win=131072 Len=0 TSval=753141796 TSecr=2750617633"
5677,1597.970534,35.186.224.53,192.168.100.119,TCP,66,443  >  58738 [ACK] Seq=184104 Ack=1806 Win=64512 Len=0 TSval=2750822591 TSecr=753141796
5678,1597.970537,35.186.224.53,192.168.100.119,TCP,66,"443  >  58738 [FIN, ACK] Seq=184104 Ack=1806 Win=64512 Len=0 TSval=2750822591 TSecr=753141796"
5679,1597.971782,35.186.224.53,192.168.100.119,TCP,66,443  >  58738 [ACK] Seq=184105 Ack=1807 Win=64512 Len=0 TSval=2750822593 TSecr=753141796
5680,1597.975782,192.168.100.119,35.186.224.53,TCP,66,"[TCP Retransmission] 58738  >  443 [FIN, ACK] Seq=1806 Ack=184105 Win=131072 Len=0 TSval=753141810 TSecr=2750822591"
5681,1601.272161,192.168.100.119,34.198.99.58,TCP,60,58749  >  443 [RST] Seq=1629 Win=0 Len=0
5682,1601.272905,192.168.100.119,107.21.25.13,TCP,60,58748  >  443 [RST] Seq=8193 Win=0 Len=0
5683,1601.273154,192.168.100.119,52.213.62.73,TCP,60,58750  >  443 [RST] Seq=2075 Win=0 Len=0
5684,1601.842091,192.168.100.119,224.0.0.251,MDNS,189,"Standard query 0x0000 PTR _companion-link._tcp.local, ""QM"" question PTR _homekit._tcp.local, ""QM"" question PTR _spotify-connect._tcp.local, ""QM"" question PTR _sleep-proxy._udp.local, ""QM"" question PTR Simonaâ\200\231s MacBook Pro (2)._companion-link._tcp.local"
5685,1601.842836,fe80::4a4:979d:929f:8f45,ff02::fb,MDNS,209,"Standard query 0x0000 PTR _companion-link._tcp.local, ""QM"" question PTR _homekit._tcp.local, ""QM"" question PTR _spotify-connect._tcp.local, ""QM"" question PTR _sleep-proxy._udp.local, ""QM"" question PTR Simonaâ\200\231s MacBook Pro (2)._companion-link._tcp.local"
5686,1608.836609,35.190.18.224,192.168.100.119,TCP,66,"443  >  53541 [FIN, ACK] Seq=4248 Ack=779 Win=61440 Len=0 TSval=1140940474 TSecr=752641558"
5687,1608.845849,192.168.100.119,35.190.18.224,TCP,66,53541  >  443 [ACK] Seq=779 Ack=4249 Win=131072 Len=0 TSval=752880935 TSecr=1140940474
5688,1609.180908,Apple_65:c4:4d,Ubiquiti_43:93:d5,ARP,60,Who has 192.168.100.1? Tell 192.168.100.119
5689,1609.180912,Ubiquiti_43:93:d5,Apple_65:c4:4d,ARP,60,192.168.100.1 is at 78:8a:20:43:93:d5
5690,1609.719358,192.168.100.118,35.190.58.108,TCP,60,[TCP Keep-Alive] 43892  >  80 [ACK] Seq=1100 Ack=1738 Win=33192 Len=0
5691,1609.7211,35.190.58.108,192.168.100.118,TCP,60,[TCP Keep-Alive ACK] 80  >  43892 [ACK] Seq=1738 Ack=1101 Win=62976 Len=0
5692,1610.957152,192.168.100.118,216.239.35.4,NTP,90,"NTP Version 4, client"
5693,1611.076831,216.239.35.4,192.168.100.118,NTP,90,"NTP Version 4, server"
5694,1611.077829,192.168.100.118,239.255.255.250,SSDP,354,NOTIFY * HTTP/1.1 
5695,1611.128301,192.168.100.118,239.255.255.250,SSDP,354,NOTIFY * HTTP/1.1 
5696,1611.178023,192.168.100.118,239.255.255.250,SSDP,363,NOTIFY * HTTP/1.1 
5697,1611.227995,192.168.100.118,239.255.255.250,SSDP,363,NOTIFY * HTTP/1.1 
5698,1611.278467,192.168.100.118,239.255.255.250,SSDP,357,NOTIFY * HTTP/1.1 
5699,1611.327938,192.168.100.118,239.255.255.250,SSDP,357,NOTIFY * HTTP/1.1 
5700,1611.92235,192.168.100.119,192.168.100.255,UDP,82,57621  >  57621 Len=40
5701,1612.079511,192.168.100.118,216.239.35.12,NTP,90,"NTP Version 4, client"
5702,1612.099498,192.168.100.118,216.239.35.8,NTP,90,"NTP Version 4, client"
5703,1612.116987,216.239.35.8,192.168.100.118,NTP,90,"NTP Version 4, server"
5704,1612.350857,216.239.35.12,192.168.100.118,NTP,90,"NTP Version 4, server"
5705,1613.597148,192.168.100.118,35.190.58.108,TCP,60,"43892  >  80 [FIN, ACK] Seq=1101 Ack=1738 Win=33192 Len=0"
5706,1613.598396,192.168.100.118,192.168.100.1,DNS,80,Standard query 0x0010 AAAA services.meethue.com
5707,1613.599143,35.190.58.108,192.168.100.118,TCP,60,"80  >  43892 [FIN, ACK] Seq=1738 Ack=1102 Win=62976 Len=0"
5708,1613.599393,192.168.100.118,35.190.58.108,TCP,60,43892  >  80 [ACK] Seq=1102 Ack=1739 Win=33192 Len=0
5709,1613.599397,192.168.100.1,192.168.100.118,DNS,80,Standard query response 0x0010 AAAA services.meethue.com
5710,1613.600645,192.168.100.118,192.168.100.1,DNS,80,Standard query 0x0011 A services.meethue.com
5711,1613.601393,192.168.100.1,192.168.100.118,DNS,96,Standard query response 0x0011 A services.meethue.com A 35.190.58.108
5712,1613.601892,192.168.100.118,35.190.58.108,TCP,66,43930  >  80 [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM WS=8
5713,1614.108606,192.168.100.119,192.168.100.1,DNS,74,Standard query 0x77cc A dev.appboy.com
5714,1614.115601,192.168.100.119,151.101.1.208,TLSv1.2,129,Application Data
5715,1614.116352,192.168.100.119,151.101.1.208,TCP,1514,58730  >  443 [ACK] Seq=7089 Ack=9282 Win=131072 Len=1448 TSval=753158918 TSecr=700397236 [TCP PDU reassembled in 5716]
5716,1614.1166,192.168.100.119,151.101.1.208,TLSv1.2,131,Application Data
5717,1614.125097,151.101.1.208,192.168.100.119,TCP,66,443  >  58730 [ACK] Seq=9282 Ack=8602 Win=54784 Len=0 TSval=700407107 TSecr=753158918
5718,1614.221792,151.101.1.208,192.168.100.119,TLSv1.2,250,Application Data
5719,1614.228536,192.168.100.119,151.101.1.208,TCP,66,58730  >  443 [ACK] Seq=8602 Ack=9466 Win=130816 Len=0 TSval=753159031 TSecr=700407131
5720,1614.353466,192.168.100.118,216.239.35.0,NTP,90,"NTP Version 4, client"
5721,1614.59958,192.168.100.118,35.190.58.108,TCP,66,[TCP Retransmission] 43930  >  80 [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM WS=8
5722,1614.601324,35.190.58.108,192.168.100.118,TCP,66,"80  >  43930 [SYN, ACK] Seq=0 Ack=1 Win=60720 Len=0 MSS=1380 SACK_PERM WS=256"
5723,1614.601573,192.168.100.118,35.190.58.108,TCP,60,43930  >  80 [ACK] Seq=1 Ack=1 Win=29200 Len=0
5724,1614.602074,192.168.100.118,35.190.58.108,HTTP,1154,POST /v2/diagnostics/report?report_type=reset&sso=332e4ee66591a077ccd0e578e7b45d0da7cd918c6e91620cf791c424c207b70cd7983a13ccb54dbd0a35a72713a9b8395f7f442addb22945b836de655929ab5a24c0ed4d62b63ca088102dd409035539a6cc09765ab1e1c46967de065fdb1e839eb6db1344be5efd26ee8e89ea285487185ceb4b8e1034bfa331586b6c981b8f4f2f&i=0757e66cb59328b22a0dd89762c01073&auth=62c35acfd5449cced3a144e97fb22d0a23b6e538 HTTP/1.1  (text/plain)
5725,1614.61032,35.190.58.108,192.168.100.118,TCP,60,80  >  43930 [ACK] Seq=1 Ack=1101 Win=62976 Len=0
5726,1614.623816,35.190.58.108,192.168.100.118,HTTP,1791,HTTP/1.1 404 Not Found  (text/html)
5727,1614.624063,192.168.100.118,35.190.58.108,TCP,60,43930  >  80 [ACK] Seq=1101 Ack=1431 Win=32120 Len=0
5728,1614.624066,192.168.100.118,35.190.58.108,TCP,60,43930  >  80 [ACK] Seq=1101 Ack=1738 Win=34984 Len=0
5729,1614.629559,35.190.58.108,192.168.100.118,TCP,361,"[TCP Spurious Retransmission] 80  >  43930 [PSH, ACK] Seq=1431 Ack=1101 Win=62976 Len=307"
5730,1614.629808,192.168.100.118,35.190.58.108,TCP,66,[TCP Dup ACK 5728#1] 43930  >  80 [ACK] Seq=1101 Ack=1738 Win=34984 Len=0 SLE=1431 SRE=1738
5731,1615.093296,192.168.100.119,192.168.100.1,DNS,74,Standard query 0x77cc A dev.appboy.com
5732,1620.860269,192.168.100.118,104.155.18.91,TLSv1.2,93,Application Data
5733,1620.878754,104.155.18.91,192.168.100.118,TCP,60,443  >  37460 [ACK] Seq=1789 Ack=1706 Win=34304 Len=0
5734,1620.878757,104.155.18.91,192.168.100.118,TLSv1.2,89,Application Data
5735,1620.909736,192.168.100.118,104.155.18.91,TCP,60,37460  >  443 [ACK] Seq=1706 Ack=1824 Win=32120 Len=0
5736,1634.17744,192.168.100.119,54.148.237.63,TLSv1.2,120,Application Data
5737,1634.178438,192.168.100.119,54.148.237.63,TCP,1514,58734  >  443 [ACK] Seq=35365 Ack=6788 Win=131072 Len=1448 TSval=753178967 TSecr=3306617726 [TCP PDU reassembled in 5742]
5738,1634.207673,192.168.100.119,54.148.237.63,TCP,1514,58734  >  443 [ACK] Seq=36813 Ack=6788 Win=131072 Len=1448 TSval=753178967 TSecr=3306617726 [TCP PDU reassembled in 5742]
5739,1634.237904,192.168.100.119,54.148.237.63,TCP,1514,58734  >  443 [ACK] Seq=38261 Ack=6788 Win=131072 Len=1448 TSval=753178967 TSecr=3306617726 [TCP PDU reassembled in 5742]
5740,1634.239972,192.168.100.119,54.148.237.63,TCP,1514,58734  >  443 [ACK] Seq=39709 Ack=6788 Win=131072 Len=1448 TSval=753178967 TSecr=3306617726 [TCP PDU reassembled in 5742]
5741,1634.270887,192.168.100.119,54.148.237.63,TCP,1514,58734  >  443 [ACK] Seq=41157 Ack=6788 Win=131072 Len=1448 TSval=753178967 TSecr=3306617726 [TCP PDU reassembled in 5742]
5742,1634.271886,192.168.100.119,54.148.237.63,TLSv1.2,1056,Application Data
5743,1634.272635,192.168.100.119,54.148.237.63,TCP,1514,58734  >  443 [ACK] Seq=43595 Ack=6788 Win=131072 Len=1448 TSval=753178967 TSecr=3306617726 [TCP PDU reassembled in 5750]
5744,1634.273134,192.168.100.119,54.148.237.63,TCP,1514,58734  >  443 [ACK] Seq=45043 Ack=6788 Win=131072 Len=1448 TSval=753178967 TSecr=3306617726 [TCP PDU reassembled in 5750]
5745,1634.273634,192.168.100.119,54.148.237.63,TCP,1514,58734  >  443 [ACK] Seq=46491 Ack=6788 Win=131072 Len=1448 TSval=753178967 TSecr=3306617726 [TCP PDU reassembled in 5750]
5746,1634.280131,192.168.100.119,54.148.237.63,TCP,1514,58734  >  443 [ACK] Seq=47939 Ack=6788 Win=131072 Len=1448 TSval=753178967 TSecr=3306617726 [TCP PDU reassembled in 5750]
5747,1634.378575,54.148.237.63,192.168.100.119,TCP,66,443  >  58734 [ACK] Seq=6788 Ack=35365 Win=108032 Len=0 TSval=3306627031 TSecr=753178967
5748,1634.379822,54.148.237.63,192.168.100.119,TCP,66,443  >  58734 [ACK] Seq=6788 Ack=36813 Win=108032 Len=0 TSval=3306627032 TSecr=753178967
5749,1634.396316,192.168.100.119,54.148.237.63,TCP,1514,58734  >  443 [ACK] Seq=49387 Ack=6788 Win=131072 Len=1448 TSval=753179197 TSecr=3306627032 [TCP PDU reassembled in 5750]
5750,1634.397314,192.168.100.119,54.148.237.63,TLSv1.2,1514,Application Data
5751,1634.409057,54.148.237.63,192.168.100.119,TCP,66,443  >  58734 [ACK] Seq=6788 Ack=38261 Win=108032 Len=0 TSval=3306627039 TSecr=753178967
5752,1634.412306,192.168.100.119,54.148.237.63,TCP,1514,58734  >  443 [ACK] Seq=52283 Ack=6788 Win=131072 Len=1448 TSval=753179212 TSecr=3306627039 [TCP PDU reassembled in 5759]
5753,1634.413555,192.168.100.119,54.148.237.63,TCP,1514,58734  >  443 [ACK] Seq=53731 Ack=6788 Win=131072 Len=1448 TSval=753179212 TSecr=3306627039 [TCP PDU reassembled in 5759]
5754,1634.43929,54.148.237.63,192.168.100.119,TCP,66,443  >  58734 [ACK] Seq=6788 Ack=39709 Win=108032 Len=0 TSval=3306627047 TSecr=753178967
5755,1634.458779,54.148.237.63,192.168.100.119,TCP,66,443  >  58734 [ACK] Seq=6788 Ack=41157 Win=108032 Len=0 TSval=3306627052 TSecr=753178967
5756,1634.464277,192.168.100.119,54.148.237.63,TCP,1514,58734  >  443 [ACK] Seq=55179 Ack=6788 Win=131072 Len=1448 TSval=753179264 TSecr=3306627047 [TCP PDU reassembled in 5759]
5757,1634.464775,192.168.100.119,54.148.237.63,TCP,1514,58734  >  443 [ACK] Seq=56627 Ack=6788 Win=131072 Len=1448 TSval=753179264 TSecr=3306627047 [TCP PDU reassembled in 5759]
5758,1634.465275,192.168.100.119,54.148.237.63,TCP,1514,58734  >  443 [ACK] Seq=58075 Ack=6788 Win=131072 Len=1448 TSval=753179264 TSecr=3306627052 [TCP PDU reassembled in 5759]
5759,1634.468524,192.168.100.119,54.148.237.63,TLSv1.2,1514,Application Data
5760,1634.469522,192.168.100.119,54.148.237.63,TLSv1.2,809,Application Data
5761,1634.498756,54.148.237.63,192.168.100.119,TCP,66,443  >  58734 [ACK] Seq=6788 Ack=42605 Win=108032 Len=0 TSval=3306627062 TSecr=753178967
5762,1634.539239,54.148.237.63,192.168.100.119,TCP,66,443  >  58734 [ACK] Seq=6788 Ack=43595 Win=108032 Len=0 TSval=3306627072 TSecr=753178967
5763,1634.539244,54.148.237.63,192.168.100.119,TLSv1.2,108,Application Data
